388;Czas trwania:select:1;1h:1;1;9999999
388;Czas trwania:select:1;tygodniowy:4;1;9999999
389;Czas trwania:select:1;1h:1;1;9999999
389;Czas trwania:select:1;2h:2;1;9999999
390;Czas trwania:select:1;1h:1;1;9999999
390;Czas trwania:select:1;tygodniowy:4;1;9999999
391;Czas trwania:select:1;1h:1;1;9999999
391;Czas trwania:select:1;5h:3;1;9999999
392;Czas trwania:select:1;1h:1;1;9999999
392;Czas trwania:select:1;2h:2;1;9999999
393;Czas trwania:select:1;1h:1;1;9999999
394;Czas trwania:select:1;1h:1;1;9999999
395;Czas trwania:select:1;1h:1;1;9999999
395;Czas trwania:select:1;2h:2;1;9999999
396;Czas trwania:select:1;1h:1;1;9999999
396;Czas trwania:select:1;10h:5;1;9999999
397;Czas trwania:select:1;1h:1;1;9999999
398;Czas trwania:select:1;1h:1;1;9999999
398;Czas trwania:select:1;2h:2;1;9999999
399;Czas trwania:select:1;1h:1;1;9999999
399;Czas trwania:select:1;tygodniowy:4;1;9999999
400;Czas trwania:select:1;1h:1;1;9999999
401;Czas trwania:select:1;1h:1;1;9999999
401;Czas trwania:select:1;2h:2;1;9999999
402;Czas trwania:select:1;1h:1;1;9999999
403;Czas trwania:select:1;1h:1;1;9999999
403;Czas trwania:select:1;tygodniowy:4;1;9999999
404;Czas trwania:select:1;1h:1;1;9999999
405;Czas trwania:select:1;1h:1;1;9999999
405;Czas trwania:select:1;10h:5;1;9999999
406;Czas trwania:select:1;1h:1;1;9999999
407;Czas trwania:select:1;1h:1;1;9999999
407;Czas trwania:select:1;5h:3;1;9999999
408;Czas trwania:select:1;1h:1;1;9999999
409;Czas trwania:select:1;1h:1;1;9999999
409;Czas trwania:select:1;10h:5;1;9999999
410;Czas trwania:select:1;1h:1;1;9999999
411;Czas trwania:select:1;1h:1;1;9999999
412;Czas trwania:select:1;1h:1;1;9999999
413;Czas trwania:select:1;1h:1;1;9999999
414;Czas trwania:select:1;1h:1;1;9999999
414;Czas trwania:select:1;5h:3;1;9999999
415;Czas trwania:select:1;1h:1;1;9999999
416;Czas trwania:select:1;1h:1;1;9999999
417;Czas trwania:select:1;1h:1;1;9999999
417;Czas trwania:select:1;5h:3;1;9999999
418;Czas trwania:select:1;1h:1;1;9999999
419;Czas trwania:select:1;1h:1;1;9999999
420;Czas trwania:select:1;1h:1;1;9999999
421;Czas trwania:select:1;1h:1;1;9999999
422;Czas trwania:select:1;1h:1;1;9999999
423;Czas trwania:select:1;1h:1;1;9999999
424;Czas trwania:select:1;1h:1;1;9999999
424;Czas trwania:select:1;5h:3;1;9999999
425;Czas trwania:select:1;1h:1;1;9999999
425;Czas trwania:select:1;tygodniowy:4;1;9999999
426;Czas trwania:select:1;1h:1;1;9999999
427;Czas trwania:select:1;1h:1;1;9999999
428;Czas trwania:select:1;1h:1;1;9999999
428;Czas trwania:select:1;tygodniowy:4;1;9999999
429;Czas trwania:select:1;1h:1;1;9999999
429;Czas trwania:select:1;tygodniowy:4;1;9999999
430;Czas trwania:select:1;1h:1;1;9999999
431;Czas trwania:select:1;1h:1;1;9999999
432;Czas trwania:select:1;1h:1;1;9999999
432;Czas trwania:select:1;5h:3;1;9999999
433;Czas trwania:select:1;1h:1;1;9999999
434;Czas trwania:select:1;1h:1;1;9999999
434;Czas trwania:select:1;10h:5;1;9999999
435;Czas trwania:select:1;1h:1;1;9999999
435;Czas trwania:select:1;5h:3;1;9999999
436;Czas trwania:select:1;1h:1;1;9999999
436;Czas trwania:select:1;tygodniowy:4;1;9999999
437;Czas trwania:select:1;1h:1;1;9999999
437;Czas trwania:select:1;10h:5;1;9999999
438;Czas trwania:select:1;1h:1;1;9999999
438;Czas trwania:select:1;5h:3;1;9999999
439;Czas trwania:select:1;1h:1;1;9999999
439;Czas trwania:select:1;tygodniowy:4;1;9999999
440;Czas trwania:select:1;1h:1;1;9999999
440;Czas trwania:select:1;2h:2;1;9999999
441;Czas trwania:select:1;1h:1;1;9999999
441;Czas trwania:select:1;2h:2;1;9999999
442;Czas trwania:select:1;1h:1;1;9999999
442;Czas trwania:select:1;2h:2;1;9999999
443;Czas trwania:select:1;1h:1;1;9999999
443;Czas trwania:select:1;tygodniowy:4;1;9999999
444;Czas trwania:select:1;1h:1;1;9999999
445;Czas trwania:select:1;1h:1;1;9999999
445;Czas trwania:select:1;10h:5;1;9999999
446;Czas trwania:select:1;1h:1;1;9999999
447;Czas trwania:select:1;1h:1;1;9999999
447;Czas trwania:select:1;10h:5;1;9999999
448;Czas trwania:select:1;1h:1;1;9999999
448;Czas trwania:select:1;tygodniowy:4;1;9999999
449;Czas trwania:select:1;1h:1;1;9999999
450;Czas trwania:select:1;1h:1;1;9999999
450;Czas trwania:select:1;2h:2;1;9999999
451;Czas trwania:select:1;1h:1;1;9999999
452;Czas trwania:select:1;1h:1;1;9999999
452;Czas trwania:select:1;tygodniowy:4;1;9999999
453;Czas trwania:select:1;1h:1;1;9999999
454;Czas trwania:select:1;1h:1;1;9999999
455;Czas trwania:select:1;1h:1;1;9999999
456;Czas trwania:select:1;1h:1;1;9999999
457;Czas trwania:select:1;1h:1;1;9999999
457;Czas trwania:select:1;5h:3;1;9999999
458;Czas trwania:select:1;1h:1;1;9999999
458;Czas trwania:select:1;2h:2;1;9999999
459;Czas trwania:select:1;1h:1;1;9999999
459;Czas trwania:select:1;10h:5;1;9999999
460;Czas trwania:select:1;1h:1;1;9999999
461;Czas trwania:select:1;1h:1;1;9999999
462;Czas trwania:select:1;1h:1;1;9999999
462;Czas trwania:select:1;5h:3;1;9999999
463;Czas trwania:select:1;1h:1;1;9999999
463;Czas trwania:select:1;10h:5;1;9999999
464;Czas trwania:select:1;1h:1;1;9999999
464;Czas trwania:select:1;tygodniowy:4;1;9999999
465;Czas trwania:select:1;1h:1;1;9999999
466;Czas trwania:select:1;1h:1;1;9999999
466;Czas trwania:select:1;tygodniowy:4;1;9999999
467;Czas trwania:select:1;1h:1;1;9999999
467;Czas trwania:select:1;10h:5;1;9999999
468;Czas trwania:select:1;1h:1;1;9999999
469;Czas trwania:select:1;1h:1;1;9999999
469;Czas trwania:select:1;2h:2;1;9999999
470;Czas trwania:select:1;1h:1;1;9999999
471;Czas trwania:select:1;1h:1;1;9999999
472;Czas trwania:select:1;1h:1;1;9999999
472;Czas trwania:select:1;10h:5;1;9999999
473;Czas trwania:select:1;1h:1;1;9999999
474;Czas trwania:select:1;1h:1;1;9999999
475;Czas trwania:select:1;1h:1;1;9999999
476;Czas trwania:select:1;1h:1;1;9999999
476;Czas trwania:select:1;tygodniowy:4;1;9999999
477;Czas trwania:select:1;1h:1;1;9999999
478;Czas trwania:select:1;1h:1;1;9999999
478;Czas trwania:select:1;tygodniowy:4;1;9999999
479;Czas trwania:select:1;1h:1;1;9999999
480;Czas trwania:select:1;1h:1;1;9999999
481;Czas trwania:select:1;1h:1;1;9999999
481;Czas trwania:select:1;2h:2;1;9999999
482;Czas trwania:select:1;1h:1;1;9999999
483;Czas trwania:select:1;1h:1;1;9999999
483;Czas trwania:select:1;tygodniowy:4;1;9999999
484;Czas trwania:select:1;1h:1;1;9999999
484;Czas trwania:select:1;tygodniowy:4;1;9999999
485;Czas trwania:select:1;1h:1;1;9999999
486;Czas trwania:select:1;1h:1;1;9999999
487;Czas trwania:select:1;1h:1;1;9999999
487;Czas trwania:select:1;2h:2;1;9999999
488;Czas trwania:select:1;1h:1;1;9999999
488;Czas trwania:select:1;10h:5;1;9999999
489;Czas trwania:select:1;1h:1;1;9999999
490;Czas trwania:select:1;1h:1;1;9999999
490;Czas trwania:select:1;2h:2;1;9999999
491;Czas trwania:select:1;1h:1;1;9999999
492;Czas trwania:select:1;1h:1;1;9999999
493;Czas trwania:select:1;1h:1;1;9999999
494;Czas trwania:select:1;1h:1;1;9999999
495;Czas trwania:select:1;1h:1;1;9999999
495;Czas trwania:select:1;tygodniowy:4;1;9999999
496;Czas trwania:select:1;1h:1;1;9999999
497;Czas trwania:select:1;1h:1;1;9999999
497;Czas trwania:select:1;10h:5;1;9999999
498;Czas trwania:select:1;1h:1;1;9999999
499;Czas trwania:select:1;1h:1;1;9999999
499;Czas trwania:select:1;2h:2;1;9999999
500;Czas trwania:select:1;1h:1;1;9999999
501;Czas trwania:select:1;1h:1;1;9999999
501;Czas trwania:select:1;tygodniowy:4;1;9999999
502;Czas trwania:select:1;1h:1;1;9999999
503;Czas trwania:select:1;1h:1;1;9999999
504;Czas trwania:select:1;1h:1;1;9999999
505;Czas trwania:select:1;1h:1;1;9999999
506;Czas trwania:select:1;1h:1;1;9999999
507;Czas trwania:select:1;1h:1;1;9999999
508;Czas trwania:select:1;1h:1;1;9999999
509;Czas trwania:select:1;1h:1;1;9999999
510;Czas trwania:select:1;1h:1;1;9999999
511;Czas trwania:select:1;1h:1;1;9999999
512;Czas trwania:select:1;1h:1;1;9999999
513;Czas trwania:select:1;1h:1;1;9999999
514;Czas trwania:select:1;1h:1;1;9999999
515;Czas trwania:select:1;1h:1;1;9999999
516;Czas trwania:select:1;1h:1;1;9999999
516;Czas trwania:select:1;5h:3;1;9999999
517;Czas trwania:select:1;1h:1;1;9999999
517;Czas trwania:select:1;2h:2;1;9999999
518;Czas trwania:select:1;1h:1;1;9999999
519;Czas trwania:select:1;1h:1;1;9999999
520;Czas trwania:select:1;1h:1;1;9999999
520;Czas trwania:select:1;2h:2;1;9999999
521;Czas trwania:select:1;1h:1;1;9999999
522;Czas trwania:select:1;1h:1;1;9999999
522;Czas trwania:select:1;10h:5;1;9999999
523;Czas trwania:select:1;1h:1;1;9999999
524;Czas trwania:select:1;1h:1;1;9999999
524;Czas trwania:select:1;5h:3;1;9999999
525;Czas trwania:select:1;1h:1;1;9999999
526;Czas trwania:select:1;1h:1;1;9999999
526;Czas trwania:select:1;5h:3;1;9999999
527;Czas trwania:select:1;1h:1;1;9999999
527;Czas trwania:select:1;10h:5;1;9999999
528;Czas trwania:select:1;1h:1;1;9999999
529;Czas trwania:select:1;1h:1;1;9999999
529;Czas trwania:select:1;10h:5;1;9999999
530;Czas trwania:select:1;1h:1;1;9999999
530;Czas trwania:select:1;tygodniowy:4;1;9999999
531;Czas trwania:select:1;1h:1;1;9999999
532;Czas trwania:select:1;1h:1;1;9999999
532;Czas trwania:select:1;2h:2;1;9999999
533;Czas trwania:select:1;1h:1;1;9999999
534;Czas trwania:select:1;1h:1;1;9999999
535;Czas trwania:select:1;1h:1;1;9999999
535;Czas trwania:select:1;5h:3;1;9999999
536;Czas trwania:select:1;1h:1;1;9999999
537;Czas trwania:select:1;1h:1;1;9999999
537;Czas trwania:select:1;tygodniowy:4;1;9999999
538;Czas trwania:select:1;1h:1;1;9999999
539;Czas trwania:select:1;1h:1;1;9999999
539;Czas trwania:select:1;tygodniowy:4;1;9999999
540;Czas trwania:select:1;1h:1;1;9999999
541;Czas trwania:select:1;1h:1;1;9999999
541;Czas trwania:select:1;tygodniowy:4;1;9999999
542;Czas trwania:select:1;1h:1;1;9999999
542;Czas trwania:select:1;2h:2;1;9999999
543;Czas trwania:select:1;1h:1;1;9999999
543;Czas trwania:select:1;tygodniowy:4;1;9999999
544;Czas trwania:select:1;1h:1;1;9999999
